id,page_id,scrapping_date,link,title,operation,address,size,dorms,toilets,garage,price,additional_costs,features,type,street,neighborhood,city,state,latitude,longitude
63,2730350913,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-moema-zona-sul-sao-paulo-com-garagem-157m2-aluguel-RS3500-id-2730350913/,"Casa com 2 Quartos para Aluguel, 157m²",renting,"Avenida Moaci, *** - Moema, São Paulo - SP",157,2,1,1,3500,1500,"Condomínio fechado, Cozinha",Casa,Avenida Moaci,Moema,São Paulo,SP,-23.597085,-46.6628884
64,2673816278,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-81m2-aluguel-RS3400-id-2673816278/,"Apartamento com 2 Quartos para Aluguel, 81m²",renting,"Brooklin, São Paulo - SP",81,2,2,1,3400,1650,Garagem,Apartamento,Brooklin,Brooklin,São Paulo,SP,-23.6268017,-46.6881279
65,2626794203,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-patriarca-zona-leste-sao-paulo-com-garagem-117m2-aluguel-RS4100-id-2626794203/,"Casa com 3 Quartos para Aluguel, 117m²",renting,"Rua Doutor Magalhães da Silveira, 177 - Patriarca, São Paulo - SP",117,3,3,2,4100,0,,Casa,Rua Doutor Magalhães da Silveira,Patriarca,São Paulo,SP,-23.5310464,-46.5015767
66,2712946102,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-vila-madalena-zona-oeste-sao-paulo-com-garagem-279m2-venda-RS1700000-id-2712946102/,Casa com 2 Quartos para Venda/Aluguel 279m²,renting,"Rua Pedro de Sousa Campos Filho - Vila Madalena, São Paulo - SP",279,2,1,2,7000,0,,Casa,Rua Pedro de Sousa Campos Filho,Vila Madalena,São Paulo,SP,-23.5464956,-46.6911243
67,2742886275,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-chacara-santo-antonio-zona-sul-zona-sul-sao-paulo-com-garagem-170m2-aluguel-RS4500-id-2742886275/,"Casa com 3 Quartos para Aluguel, 170m²",renting,"Chácara Santo Antônio Zona Sul, São Paulo - SP",170,3,2,2,4500,0,,Casa,Chácara Santo Antônio Zona Sul,Chácara Santo Antônio Zona Sul,São Paulo,SP,-23.6277608,-46.7054657
68,2736830330,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-real-parque-zona-sul-sao-paulo-com-garagem-81m2-venda-RS659990-id-2736830330/,Apartamento com 2 Quartos para Venda/Aluguel 81m²,renting,"Rua Dom Paulo Pedrosa, 971 - Real Parque, São Paulo - SP",81,2,2,2,3300,1417,"Cozinha, Elevador, Mobiliado, Piscina, Área de serviço",Apartamento,Rua Dom Paulo Pedrosa,Real Parque,São Paulo,SP,-22.8262395,-47.1021427
69,2451641472,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-120m2-venda-RS1050000-id-2451641472/,Apartamento com 3 Quartos para Venda/Aluguel 120m²,renting,"Jardim Paulista, São Paulo - SP",120,3,3,1,4200,1544,"Cozinha, Mobiliado, Garagem, Condomínio fechado, Área de serviço",Apartamento,Jardim Paulista,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
70,2743336694,27-09-2024,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-horto-florestal-zona-norte-sao-paulo-com-garagem-194m2-aluguel-RS3990-id-2743336694/,"Casa de condomínio com 3 Quartos para Aluguel, 194m²",renting,"Horto Florestal, São Paulo - SP",194,3,4,3,3990,640,"Condomínio fechado, Cozinha",Casa,Horto Florestal,Horto Florestal,São Paulo,SP,-23.4633215,-46.6341734
71,2582807467,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-85m2-aluguel-RS4600-id-2582807467/,"Apartamento com 3 Quartos para Aluguel, 85m²",renting,"Rua Sílvia - Bela Vista, São Paulo - SP",85,3,2,1,4600,891,Garagem,Apartamento,Rua Sílvia,Bela Vista,São Paulo,SP,-23.5601219,-46.6500338
72,2735061417,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-clementino-zona-sul-sao-paulo-com-garagem-67m2-aluguel-RS3000-id-2735061417/,"Apartamento com 2 Quartos para Aluguel, 67m²",renting,"Avenida Doutor Altino Arantes - Vila Clementino, São Paulo - SP",67,2,2,1,3000,1260,"Salão de festas, Playground, Churrasqueira, Elevador, Portaria 24h",Apartamento,Avenida Doutor Altino Arantes,Vila Clementino,São Paulo,SP,-23.5980058,-46.6434179
73,2692689163,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-mazzei-zona-norte-sao-paulo-com-garagem-210m2-venda-RS600000-id-2692689163/,Casa com 3 Quartos à Venda/Aluguel 210m²,renting,"Rua Engenheiro Joaquim Sampaio Ferraz, 148 - Vila Mazzei, São Paulo - SP",210,3,1,2,3200,0,Ar-condicionado,Casa,Rua Engenheiro Joaquim Sampaio Ferraz,Vila Mazzei,São Paulo,SP,-23.4729562,-46.6008217
74,2730273146,27-09-2024,https://www.vivareal.com.br/imovel/casa-4-quartos-parque-dos-principes-zona-oeste-sao-paulo-com-garagem-460m2-venda-RS2200000-id-2730273146/,Casa com 4 Quartos para Venda/Aluguel 460m²,renting,"Parque dos Príncipes, São Paulo - SP",460,4,5,6,14000,1026,"Escritório, Aceita animais",Casa,Parque dos Príncipes,Parque dos Príncipes,São Paulo,SP,-23.2985242,-45.9427604
75,2734814221,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-164m2-aluguel-RS4500-id-2734814221/,"Apartamento com 4 Quartos para Aluguel, 164m²",renting,"Rua Xavier de Almeida - Ipiranga, São Paulo - SP",164,4,4,2,4500,2004,,Apartamento,Rua Xavier de Almeida,Ipiranga,São Paulo,SP,-23.5892726,-46.6061621
76,2736346656,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-138m2-aluguel-RS10000-id-2736346656/,"Apartamento com 3 Quartos para Aluguel, 138m²",renting,"Perdizes, São Paulo - SP",138,3,1,2,10000,0,,Apartamento,Perdizes,Perdizes,São Paulo,SP,-23.5379295,-46.6806705
77,2583948897,27-09-2024,https://www.vivareal.com.br/imovel/casa-4-quartos-butanta-zona-oeste-sao-paulo-com-garagem-670m2-venda-RS3600000-id-2583948897/,Casa com 4 Quartos para Venda/Aluguel 670m²,renting,"Butantã, São Paulo - SP",670,4,7,6,15000,0,,Casa,Butantã,Butantã,São Paulo,SP,-23.5690555,-46.7218834
78,2733737219,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-132m2-aluguel-RS3500-id-2733737219/,"Casa com 3 Quartos para Aluguel, 132m²",renting,"Rua Gonçalves Ledo - Ipiranga, São Paulo - SP",132,3,2,2,3500,0,"Área de serviço, Quintal",Casa,Rua Gonçalves Ledo,Ipiranga,São Paulo,SP,-23.5892726,-46.6061621
79,2743847017,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-maria-alta-zona-norte-sao-paulo-com-garagem-35m2-aluguel-RS1800-id-2743847017/,"Apartamento com Quarto para Aluguel, 35m²",renting,"Rua Doutor Afrodísio Vidigal, 600 - Vila Maria Alta, São Paulo - SP",35,1,1,1,1800,200,"Condomínio fechado, Portão eletrônico, Aceita animais",Apartamento,Rua Doutor Afrodísio Vidigal,Vila Maria Alta,São Paulo,SP,-23.4978315,-46.5965938
80,2733390736,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-4-quartos-santana-zona-norte-sao-paulo-com-garagem-185m2-aluguel-RS4700-id-2733390736/,"Casa com 4 Quartos para Aluguel, 185m²",renting,"Rua Wilson Dupont, 172 - Santana, São Paulo - SP",185,4,3,2,4700,0,"Garagem, Churrasqueira, Cozinha, Área de serviço, Aceita animais",Casa,Rua Wilson Dupont,Santana,São Paulo,SP,-23.499321,-46.6289326
81,2684827132,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-105m2-aluguel-RS3900-id-2684827132/,"Apartamento com 3 Quartos para Aluguel, 105m²",renting,"Perdizes, São Paulo - SP",105,3,3,1,3900,1336,Área de serviço,Apartamento,Perdizes,Perdizes,São Paulo,SP,-23.5379295,-46.6806705
82,2736617132,27-09-2024,https://www.vivareal.com.br/imovel/kitnet-1-quartos-vila-dos-remedios-zona-oeste-sao-paulo-com-garagem-50m2-aluguel-RS1800-id-2736617132/,"Apartamento com Quarto para Aluguel, 50m²",renting,"Rua Pedro Anes - Vila Dos Remedios, São Paulo - SP",50,1,1,1,1800,0,"Interfone, Sistema de alarme",Apartamento,Rua Pedro Anes,Vila Dos Remedios,São Paulo,SP,-23.520039,-46.7542423
83,2678335793,27-09-2024,https://www.vivareal.com.br/imovel/casa-de-condominio-4-quartos-planalto-paulista-zona-sul-sao-paulo-com-garagem-270m2-aluguel-RS7000-id-2678335793/,"Casa com 4 Quartos para Aluguel, 270m²",renting,"Avenida Moaci - Planalto Paulista, São Paulo - SP",270,4,5,3,7000,400,"Condomínio fechado, Portão eletrônico, Área de serviço, Armário embutido",Casa,Avenida Moaci,Planalto Paulista,São Paulo,SP,-23.4689704,-46.5701719
84,2743261474,27-09-2024,https://www.vivareal.com.br/imovel/casa-5-quartos-santa-teresinha-zona-norte-sao-paulo-com-garagem-450m2-aluguel-RS5600-id-2743261474/,"Casa com 5 Quartos para Aluguel, 450m²",renting,"Alameda Afonso Schmidt, 823 - Santa Teresinha, São Paulo - SP",450,5,2,3,5600,0,,Casa,Alameda Afonso Schmidt,Santa Teresinha,São Paulo,SP,-23.4905833,-46.6343071
85,2631448159,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-barra-funda-zona-oeste-sao-paulo-com-garagem-40m2-aluguel-RS2650-id-2631448159/,"Apartamento com Quarto para Aluguel, 40m²",renting,"Rua Rubens Meireles - Barra Funda, São Paulo - SP",40,1,1,1,2650,644,"Churrasqueira, Varanda, Área de serviço",Apartamento,Rua Rubens Meireles,Barra Funda,São Paulo,SP,-23.5254616,-46.6675134
86,2734504560,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-vila-mascote-zona-sul-sao-paulo-com-garagem-155m2-venda-RS850000-id-2734504560/,Casa com 3 Quartos para Venda/Aluguel 155m²,renting,"Avenida Jônia, 707 - Vila Mascote, São Paulo - SP",155,3,3,2,3500,0,,Casa,Avenida Jônia,Vila Mascote,São Paulo,SP,-23.6459168,-46.6675551
87,2744929180,27-09-2024,https://www.vivareal.com.br/imovel/4-quartos-jardim-sao-paulo-zona-norte-zona-norte-sao-paulo-com-garagem-230m2-venda-RS2150000-id-2744929180/,Casa com 4 Quartos para Venda/Aluguel 230m²,renting,"Avenida Leôncio de Magalhães, 587 - Jardim São Paulo Zona Norte, São Paulo - SP",230,4,3,12,6900,0,,Casa,Avenida Leôncio de Magalhães,Jardim São Paulo Zona Norte,São Paulo,SP,-23.5475,-46.63611
88,2521530946,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-indiana-zona-oeste-sao-paulo-com-garagem-70m2-aluguel-RS3600-id-2521530946/,"Apartamento com 3 Quartos para Aluguel, 70m²",renting,"Rua Corinto, 512 - Vila Indiana, São Paulo - SP",70,3,3,2,3600,980,,Apartamento,Rua Corinto,Vila Indiana,São Paulo,SP,-23.568541,-46.7318266
89,2674225286,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-120m2-aluguel-RS4500-id-2674225286/,"Apartamento com 3 Quartos para Aluguel, 120m²",renting,"Rua Barão de Jaceguai, 1046 - Campo Belo, São Paulo - SP",120,3,3,1,4500,1500,Cozinha,Apartamento,Rua Barão de Jaceguai,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
90,2740015615,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-butanta-zona-oeste-sao-paulo-com-garagem-72m2-aluguel-RS2600-id-2740015615/,"Apartamento com 2 Quartos para Aluguel, 72m²",renting,"Avenida Nossa Senhora da Assunção, 610 - Vila Butantã, São Paulo - SP",72,2,1,1,2600,800,,Apartamento,Avenida Nossa Senhora da Assunção,Vila Butantã,São Paulo,SP,-23.933698,-46.380459
91,2617299307,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-deodoro-zona-sul-sao-paulo-com-garagem-64m2-aluguel-RS3000-id-2617299307/,"Apartamento com 2 Quartos para Aluguel, 64m²",renting,"Rua Mesquita - Vila Deodoro, São Paulo - SP",64,2,1,1,3000,930,"Academia, Elevador, Interfone",Apartamento,Rua Mesquita,Vila Deodoro,São Paulo,SP,-23.487671,-47.4594455
92,2718766179,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-alto-de-pinheiros-zona-oeste-sao-paulo-com-garagem-304m2-aluguel-RS22000-id-2718766179/,"Casa com 3 Quartos para Aluguel, 304m²",renting,"Alto de Pinheiros, São Paulo - SP",304,3,4,4,22000,0,"Ar-condicionado, Cozinha, Área de serviço",Casa,Alto de Pinheiros,Alto de Pinheiros,São Paulo,SP,-23.5499064,-46.7076422
93,2703135091,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-70m2-aluguel-RS4200-id-2703135091/,"Apartamento com 2 Quartos para Aluguel, 70m²",renting,"Rua Fradique Coutinho - Pinheiros, São Paulo - SP",70,2,2,1,4200,1086,"Cozinha, Área de serviço",Apartamento,Rua Fradique Coutinho,Pinheiros,São Paulo,SP,-23.5672842,-46.701939
94,2692521193,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santana-zona-norte-sao-paulo-com-garagem-60m2-aluguel-RS1500-id-2692521193/,"Apartamento com 2 Quartos para Aluguel, 60m²",renting,"Avenida Santos Dumont - Santana, São Paulo - SP",60,2,1,1,1500,420,"Armário embutido, Armário na cozinha, Cozinha, Garagem, Área de serviço",Apartamento,Avenida Santos Dumont,Santana,São Paulo,SP,-23.499321,-46.6289326
95,2719268236,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-boturussu-zona-leste-sao-paulo-com-garagem-57m2-aluguel-RS1800-id-2719268236/,"Apartamento com 2 Quartos para Aluguel, 57m²",renting,"Rua Marco Polo, 616 - Parque Boturussu, São Paulo - SP",57,2,1,1,1800,220,"Armário embutido, Garagem, Aceita animais",Apartamento,Rua Marco Polo,Parque Boturussu,São Paulo,SP,-23.5475,-46.63611
96,2741795079,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-jardim-rizzo-zona-oeste-sao-paulo-com-garagem-170m2-aluguel-RS4500-id-2741795079/,"Casa com 3 Quartos para Aluguel, 170m²",renting,"Rua Armando D'Almeida, 60 - Jardim Rizzo, São Paulo - SP",170,3,2,2,4500,0,"Mobiliado, Área de serviço, Quintal",Casa,Rua Armando D'Almeida,Jardim Rizzo,São Paulo,SP,-23.5649028,-46.9282887
97,2740158519,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-tatuape-zona-leste-sao-paulo-com-garagem-190m2-aluguel-RS4400-id-2740158519/,"Casa com 3 Quartos para Aluguel, 190m²",renting,"Rua Professor Pedreira de Freitas, 1 - Tatuapé, São Paulo - SP",190,3,5,2,4400,0,"Portão eletrônico, Aceita animais",Casa,Rua Professor Pedreira de Freitas,Tatuapé,São Paulo,SP,-23.5402524,-46.5766424
98,2741633378,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-75m2-aluguel-RS2600-id-2741633378/,"Apartamento com 2 Quartos para Aluguel, 75m²",renting,"Rua Ministro Godói, 1336 - Perdizes, São Paulo - SP",75,2,2,1,2600,1130,"Salão de festas, Elevador, Portaria 24h, Área de serviço",Apartamento,Rua Ministro Godói,Perdizes,São Paulo,SP,-23.5379295,-46.6806705
99,2743270393,27-09-2024,https://www.vivareal.com.br/imovel/casa-1-quartos-vila-cardoso-franco-zona-leste-sao-paulo-com-garagem-45m2-aluguel-RS1200-id-2743270393/,"Casa com Quarto para Aluguel, 45m²",renting,"Rua Batista Fergusio, 101 - Vila Cardoso Franco, São Paulo - SP",45,1,1,1,1200,0,,Casa,Rua Batista Fergusio,Vila Cardoso Franco,São Paulo,SP,-23.6250707,-46.5061704
100,2659504855,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-carandiru-zona-norte-sao-paulo-com-garagem-96m2-aluguel-RS4300-id-2659504855/,"Apartamento com 3 Quartos para Aluguel, 96m²",renting,"Avenida Conceição, 97 - Carandiru, São Paulo - SP",96,3,3,2,4300,1650,"Churrasqueira, Mobiliado, Área de serviço, Escritório",Apartamento,Avenida Conceição,Carandiru,São Paulo,SP,-23.5095466,-46.6249771
101,2738334534,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-140m2-venda-RS1950000-id-2738334534/,Apartamento com 3 Quartos para Venda/Aluguel 140m²,renting,"Rua Itacema, 363 - Itaim Bibi, São Paulo - SP",140,3,2,1,10000,2800,"Piscina, Quadra poliesportiva, Aceita animais",Apartamento,Rua Itacema,Itaim Bibi,São Paulo,SP,-23.5843807,-46.6784441
102,2580640469,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-paulista-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS3900-id-2580640469/,"Apartamento com Quarto para Aluguel, 45m²",renting,"Rua José Maria Lisboa - Jardim Paulista, São Paulo - SP",45,1,1,1,3900,903,"Armário na cozinha, Garagem, Salão de festas, Segurança 24h, Piscina",Apartamento,Rua José Maria Lisboa,Jardim Paulista,São Paulo,SP,-23.5652185,-46.6601846
103,2743989884,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-conceicao-zona-sul-sao-paulo-com-garagem-130m2-aluguel-RS18500-id-2743989884/,"Apartamento com 2 Quartos para Aluguel, 130m²",renting,"Rua João Cachoeira - Vila Nova Conceição, São Paulo - SP",130,2,4,2,18500,1697,Piscina,Apartamento,Rua João Cachoeira,Vila Nova Conceição,São Paulo,SP,-23.0503416,-47.8327759
104,2743022907,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-160m2-aluguel-RS3700-id-2743022907/,"Casa com 2 Quartos para Aluguel, 160m²",renting,"Rua Machado de Assis, 610 - Vila Mariana, São Paulo - SP",160,2,2,1,3700,0,Aceita animais,Casa,Rua Machado de Assis,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
105,2744995461,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-paraiso-zona-norte-sao-paulo-com-garagem-40m2-aluguel-RS2300-id-2744995461/,"Apartamento com 2 Quartos para Aluguel, 40m²",renting,"Rua General Nestor Passos, 226 - Jardim Paraíso, São Paulo - SP",40,2,1,1,2300,550,"Interfone, Academia, Espaço gourmet, Salão de festas",Apartamento,Rua General Nestor Passos,Jardim Paraíso,São Paulo,SP,-23.5355418,-47.4517119
106,2743677082,27-09-2024,https://www.vivareal.com.br/imovel/casa-de-condominio-2-quartos-tatuape-zona-leste-sao-paulo-com-garagem-90m2-aluguel-RS2300-id-2743677082/,"Casa de condomínio com 2 Quartos para Aluguel, 90m²",renting,"Tatuapé, São Paulo - SP",90,2,2,1,2300,100,"Condomínio fechado, Cozinha, Lavanderia, Aceita animais",Casa,Tatuapé,Tatuapé,São Paulo,SP,-23.5402524,-46.5766424
107,2741390469,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-edda-zona-sul-sao-paulo-com-garagem-100m2-aluguel-RS2200-id-2741390469/,"Casa com 3 Quartos para Aluguel, 100m²",renting,"Rua Saint-Germain, 72 - Jardim Edda, São Paulo - SP",100,3,2,2,2200,0,Área de serviço,Casa,Rua Saint,Jardim Edda,São Paulo,SP,-23.5475,-46.63611
108,2740748099,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-bonfiglioli-zona-oeste-sao-paulo-com-garagem-60m2-venda-RS310000-id-2740748099/,Apartamento com 2 Quartos para Venda/Aluguel 60m²,renting,"Rua Doutor Joaquim Gomes de Souza, 65 - Jardim Bonfiglioli, São Paulo - SP",60,2,1,1,2000,640,"Quadra poliesportiva, Área de serviço",Apartamento,Rua Doutor Joaquim Gomes de Souza,Jardim Bonfiglioli,São Paulo,SP,-23.207902,-46.8875032
109,2728263295,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-vila-cordeiro-zona-oeste-sao-paulo-com-garagem-180m2-aluguel-RS4900-id-2728263295/,"Casa com 2 Quartos para Aluguel, 180m²",renting,"Rua Bartolomeu Feio - Vila Cordeiro, São Paulo - SP",180,2,3,1,4900,0,,Casa,Rua Bartolomeu Feio,Vila Cordeiro,São Paulo,SP,-23.6155325,-46.6885957
110,2731415615,27-09-2024,https://www.vivareal.com.br/imovel/casa-6-quartos-saude-zona-sul-sao-paulo-com-garagem-150m2-aluguel-RS6000-id-2731415615/,"Casa com 6 Quartos para Aluguel, 150m²",renting,"Rua Urânio - Saúde, São Paulo - SP",150,6,2,15,6000,0,,Casa,Rua Urânio,Saúde,São Paulo,SP,-23.615178,-46.6433933
111,2687920387,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-mandaqui-zona-norte-sao-paulo-com-garagem-150m2-aluguel-RS2700-id-2687920387/,"Casa com 3 Quartos para Aluguel, 150m²",renting,"Rua Raul Vieira de Carvalho, 112 - Mandaqui, São Paulo - SP",150,3,1,3,2700,0,,Casa,Rua Raul Vieira de Carvalho,Mandaqui,São Paulo,SP,-23.4636929,-46.6416113
112,2693065818,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-taquaral-zona-sul-sao-paulo-com-garagem-55m2-venda-RS490000-id-2693065818/,Apartamento com 2 Quartos para Venda/Aluguel 55m²,renting,"Rua José Jardim da Silveira - Jardim Taquaral, São Paulo - SP",55,2,2,1,2250,1100,"Churrasqueira, Condomínio fechado, Piscina",Apartamento,Rua José Jardim da Silveira,Jardim Taquaral,São Paulo,SP,-23.1667331,-47.299424
113,54927633,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morumbi-zona-sul-sao-paulo-com-garagem-56m2-aluguel-RS2300-id-54927633/,"Apartamento com 2 Quartos para Aluguel, 56m²",renting,"Morumbi, São Paulo - SP",56,2,2,1,2300,616,"Garagem, Churrasqueira, Cozinha, Piscina",Apartamento,Morumbi,Morumbi,São Paulo,SP,-23.5964988,-46.7178446
114,2691213165,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-198m2-venda-RS1330000-id-2691213165/,Casa com 3 Quartos para Venda/Aluguel 198m²,renting,"Rua Salvador Simões - Ipiranga, São Paulo - SP",198,3,4,3,6000,0,"Churrasqueira, Cozinha, Garagem, Quintal",Casa,Rua Salvador Simões,Ipiranga,São Paulo,SP,-23.5892726,-46.6061621
